,Date,PnL,LongsP,ShortsP,LongH,ShortH,LongD,ShortD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV,Sim
10296,2020-01-02,-1816880.7717618372,191457995.4766185,-186447123.915312,4932728600.056534,-4860902036.51216,1164205864.3471444,-930235336.3604164,867735239.955353,-952052811.559538,-7413670.020664141,7402449.439486835,6952379.401679005,-7188092.59276326,9
10297,2020-01-03,813345.5033173702,174549167.96404594,-170413930.7567837,4697358888.893338,-4566034389.535682,782194651.6620929,-840003607.6180141,868835989.0737273,-957197934.298596,-7410041.935569048,7428524.122154875,6494254.378586067,-6742429.14361185,9
10298,2020-01-06,571333.5922809906,169167758.24965924,-162091737.66541266,4612167153.756784,-4618771988.111494,786760370.764699,-651200486.8370354,920337835.0914844,-1011017784.806568,-7750203.507598015,7746667.43779537,5356017.185696873,-5539727.425503152,9
10299,2020-01-07,-773986.9533511332,157081971.78533566,-147615274.0844014,4127119033.4975295,-4245837724.896804,916539239.6748996,-807590046.7003739,902619219.3816493,-970203144.0683652,-7710883.163749509,7614160.867098626,4808838.072212631,-4899351.191004414,9
10300,2020-01-08,1785254.9104503228,169078152.57372472,-157123652.59516254,4423991882.503828,-4513386894.704625,688355302.5260949,-718381529.0917504,925085080.8253084,-1018180825.9709164,-7546952.125947967,7613936.862499382,4323019.145584714,-4504686.327278391,9
10301,2020-01-09,5269474.460041697,192047152.29948747,-175174920.240753,4864169391.366717,-4958544611.949188,844809438.473946,-839477487.7124027,913206765.15328,-1030715900.3485076,-7362752.894013915,7569914.919145099,3763819.434557285,-4018191.3485098495,9
10302,2020-01-10,-787650.3606565971,177128303.5632133,-164969018.38202202,4792856183.109421,-4785128840.509598,730612757.2290407,-828790023.8944478,926503565.436952,-1013853491.805318,-7381769.029067596,7509416.262744227,3318720.6765467366,-3457013.18784212,9
10303,2020-01-13,-1583472.6313759547,206574434.4981354,-204083331.0543803,5596876485.625994,-5495188610.067965,1058554878.1361564,-1144430701.9883025,965592340.9705288,-973637938.869202,-7503222.264313648,7476845.417943791,1947938.3865163,-1928452.2461826387,9
10304,2020-01-14,-441892.3901307096,203014980.98679808,-208338008.38454783,5808225784.913694,-5572134784.320976,675187031.5869058,-802217918.1702207,974179341.5886714,-986309184.845298,-7762208.9498604,7842529.959132156,1492752.8206831375,-1492389.0754962573,9
10305,2020-01-15,-2351982.690649608,225253461.22604328,-222076121.85601032,5977527789.687037,-5936886894.406743,976769596.845974,-792171840.9919832,837910992.3031815,-931006624.7908212,-7485801.606134679,7689355.434545747,905518.9014042655,-957913.0734442696,9
10306,2020-01-16,-173594.41280522873,288798187.8830004,-285622954.89543587,6781781687.992344,-6866995273.192028,1000677143.2143036,-874994150.7646606,808681614.4543314,-906390591.0128624,-7686469.323732791,7478225.549277738,449799.12506565696,-469598.5965322671,9
10307,2020-01-17,915043.0638494684,606940531.1611934,-592167613.4218681,6065060822.87327,-5832452974.251488,895154007.9458128,-1133039326.5272164,783760085.955214,-852862767.3939434,-6250000.0,6250000.0,14006434.926559484,-14579700.247921448,9
10308,2020-01-21,-1444050.0167728348,269511492.8170066,-270028962.0900853,5788184817.354887,-5541409224.398376,852070313.6921192,-867175807.2372366,807359743.172847,-876484472.0897086,-6452325.140650317,6471462.30085687,12794138.937398054,-13322497.941074984,9
10309,2020-01-22,492759.4199815552,269185693.95927465,-274567873.08080226,5858616862.867827,-5545701649.218383,579297097.3890965,-640079248.8135986,803278651.4091485,-874173627.852442,-6409744.408928621,6426734.698400695,12308702.134069804,-12832571.036502823,9
10310,2020-01-23,-4635114.225087722,283924344.8579976,-296800594.6746015,6130033109.163,-5763660951.492168,697000056.8282707,-747598044.3796687,803255948.5853647,-865516824.6948926,-6343273.248787607,6286450.595880547,11833724.175823525,-12186380.771576248,9
10311,2020-01-24,3358830.024144749,237867304.26709032,-252795505.66443613,5377388576.205643,-5021078515.195978,891486573.0275412,-876013694.7614888,752262536.9172544,-830079927.2485341,-6058077.997847288,6036716.623875502,10805964.708837789,-11279483.518088393,9
10312,2020-01-27,-1659605.284229428,183542167.2572096,-188719635.7269536,4383914339.419865,-4159650287.7490754,1066387223.3808148,-945751552.25377,695072240.986059,-775050719.9672358,-5578460.049946491,5677693.728416851,8900933.780640172,-9458127.40652202,9
10313,2020-01-28,2515519.999429001,224368198.7888181,-218583668.03570428,4950384292.853522,-4861131553.3913,875786390.5235307,-749221557.5383921,732706708.3977883,-822392061.87127,-5899171.17424993,5962217.419754818,9037784.966691105,-9578317.24421856,9
10314,2020-01-29,1000618.1554654574,216909038.2046857,-209781300.6020176,4789054481.547176,-4722455429.787335,652549232.1783254,-630238133.1700337,704429806.5523059,-797241305.3616251,-5664366.736639077,5765459.439534016,8316685.088482927,-8884369.646369565,9
10315,2020-01-30,-1576125.137385103,236759502.4498034,-224426438.9123333,5111764203.588532,-5013232728.22171,753211662.3747232,-791925537.0538907,701182378.5309455,-775740818.0372927,-5622673.6917231865,5719884.5329854,7906139.057429467,-8359819.859343504,9
10316,2020-01-31,4306715.636682749,172461414.1973214,-164250150.65164816,3963259009.661351,-3804681390.427685,1268194083.945993,-1319811712.1843586,589959856.2800119,-681297485.8965855,-4847064.0489338245,5052133.352335028,6419007.271122778,-7038364.007566656,9
10317,2020-02-03,-2654752.7686422253,198414550.9168093,-189285935.4451607,4548961527.746964,-4261207867.758127,666062641.7304411,-798810787.1802294,632842748.9737699,-730912968.0278735,-5080628.901625927,5453473.158442513,5854768.177241206,-6499540.581212737,9
10318,2020-02-04,5127082.952689832,247807659.0270448,-240046796.78429452,5450409798.354464,-5061230559.791315,1090214465.3383627,-1185145207.7310853,691054414.7376914,-784579324.1268432,-5730861.073295828,5962923.741555252,6156710.594587884,-6641824.848001773,9
10319,2020-02-05,2683619.6483729314,293963492.98490083,-306939535.8581343,6482278437.858982,-5907333613.445766,1109257883.1317067,-1271602944.2174177,726917627.4490066,-818087538.3856231,-6236301.743068594,6517544.147887628,6202522.020814298,-6687131.500809979,9
10320,2020-02-06,-1093105.796571293,298216614.96405697,-322695923.8646716,6552678337.256575,-5784037716.027659,647788841.0447748,-831074477.6296638,693129634.7013319,-775891199.3969945,-5848582.906898535,6101294.634116678,5491247.283580805,-5895364.747351424,9
10321,2020-02-07,1050636.504085319,259992497.83720568,-296871716.0173485,6113853320.127349,-5217942627.35301,730110988.2733308,-843930514.0351417,643959009.5302565,-738049257.2260083,-5372420.104429927,5685533.602448555,4726896.142491454,-5179635.546903893,9
10322,2020-02-10,1978615.4022373492,295609053.7371805,-323652794.8868615,6506682667.796238,-5674582735.808122,729181213.3096576,-672227314.1516587,609373494.7383351,-705849808.662861,-5069550.039509102,5430158.358310057,3516659.148775599,-3907968.7567639,9
10323,2020-02-11,-431916.1687872212,327685676.3510526,-345918892.1023868,6781317276.535541,-6080154947.772238,722019652.266709,-601324490.6090307,602170911.0764204,-720644548.6930872,-5253649.323207153,5648214.800894575,3244585.0359947067,-3664690.242594327,9
10324,2020-02-12,620196.8640601996,357087313.1221836,-374642506.32368505,7071963047.154496,-6535003992.17152,796609608.5482881,-632464160.453733,622118012.9330561,-700712188.3137337,-5525102.696475831,5784584.0168216815,3047055.063146187,-3301458.360900908,9
10325,2020-02-13,1345727.911016907,396834674.3296928,-398391124.66591626,7270513764.123002,-6661597475.436707,522355121.5858266,-608965370.2434063,558265161.0955201,-652695352.4635195,-5064150.049527694,5419217.085822434,2450307.198737316,-2740453.06900988,9
10326,2020-02-14,-769106.7102139767,415110433.20090544,-422957981.27592313,7347309540.892666,-6707902556.650188,544931014.5624374,-569899719.0900416,532415692.0952206,-559523055.2398881,-4955568.863630672,4950406.635247244,2067224.952252091,-2117720.740315205,9
10327,2020-02-18,-1087890.2194883146,396417584.732453,-416931843.1766187,7110432737.950518,-6343518457.742817,713255484.4648988,-829183960.2804588,494682668.0971483,-499960256.6644108,-4716013.101938035,4676735.571278756,831196.4159736963,-828457.5180342353,9
10328,2020-02-19,3304967.579422225,415485873.7192138,-433520076.9301305,7363906257.460995,-6549831534.947213,528638867.8492217,-574974397.8091309,517253838.8737165,-467041638.7542475,-4678097.238701526,4272365.008830667,559900.7320779356,-512254.0854784035,9
10329,2020-02-20,926674.0694183904,420117725.0876125,-447907953.3996791,7427502108.075176,-6564319331.402176,488802932.144145,-527228287.1327966,588936874.9060965,-405263173.4006031,-5211213.200451861,3688724.647908908,322283.55578467075,-223884.9832052868,9
10330,2020-02-21,7997720.439317252,617222576.0064181,-642369151.0987653,5124667166.10716,-5183118350.87336,745621567.8824255,-1034952907.4105436,772513370.6469977,-755282866.4135095,-6250000.0,6250000.0,11166261.375531482,-11037270.428516442,9
10331,2020-02-24,-4543130.654142246,131786397.01845887,-123458723.75658156,3147589814.5362124,-3339505950.013145,1868494130.3093944,-1747902911.0598774,674493468.3376434,-649755758.5469823,-5899953.462715923,5820718.242301253,9044328.765427046,-8817280.118512552,9
10332,2020-02-25,-1052482.4112641383,62727138.46614778,-58101032.14869425,1623613405.5994315,-1738306916.95113,1469854770.1442113,-1544428309.7362862,435657305.4064111,-404265440.16315687,-4275751.404577871,4077972.17318606,5928780.454420817,-5591042.70195042,9
10333,2020-02-26,509908.42446246487,54437026.80959165,-49319027.749778986,1343948105.547977,-1423257093.284681,528420821.2210603,-563787329.153951,358599470.35052824,-330027902.0242339,-3653418.425633181,3404597.276359304,4764102.890641218,-4435338.190230991,9
10334,2020-02-27,7605423.712585082,31271686.17481324,-24847961.34331695,640927950.8283261,-649235714.3529173,757223828.0447835,-821925354.315995,144228390.44867814,-152014839.833935,-2110427.8010360403,2105224.743324324,2217446.574961312,-2292524.2031922173,9
10335,2020-02-28,-670683.4079821199,30478112.80487986,-17733128.495572783,436019048.4267324,-505904616.96037614,311529593.02065885,-256943730.89739943,98192481.92154364,-99600215.75792909,-1765328.1485591603,1740333.0047972444,1601160.766633133,-1615404.3739380685,9
10336,2020-03-02,-1165047.054258577,57006544.934108585,-44831693.15235162,1177090348.2334049,-1176651041.3348927,696952633.7038732,-767872423.6627374,241342469.5049464,-253952002.7540974,-3617230.224651864,3781958.07089685,3143436.8603848675,-3314000.710523911,9
10337,2020-03-03,-492998.948491046,42971818.82789387,-30100365.6374713,802399108.4339917,-787445528.008107,437662256.1302521,-453366130.01478136,159854963.2540267,-183326866.31300536,-2568667.6498970324,2828694.263859502,2031578.0215229315,-2297138.7587602334,9
10338,2020-03-04,-7679557.903780104,97147211.66835845,-98538510.58555484,2042097303.5413325,-1862352941.3579245,1056494949.3411304,-1214702536.894815,322216213.48472446,-323558021.40073204,-5087859.81229117,5190518.930938473,3863435.808156539,-3927630.420809822,9
10339,2020-03-05,2067998.305420491,72898455.35497636,-64965660.66484743,1392741967.1633596,-1238416007.6313038,666938701.977703,-648776394.6282556,209836001.09878305,-238241877.103664,-3541741.1055988083,3973633.052589597,2435137.737091298,-2763517.5345589016,9
10340,2020-03-06,57678.06130564149,60263449.57989603,-52234651.84275212,1153982084.1368191,-1021174457.5326388,368845812.4091494,-347365804.4669831,177574698.73440707,-197052773.8507456,-3047399.326141311,3313252.3149781083,1937812.6137558352,-2142100.4748876034,9
10341,2020-03-09,-3738510.690064226,30601592.949333336,-16238138.36162268,429634880.6670659,-478396730.2656591,691509545.3377068,-520013236.6755643,67269947.33824234,-90967607.27342594,-1386360.586839543,1703751.4778883697,629132.5315598787,-817833.3272295115,9
10342,2020-03-10,-2272335.130783133,41203454.3625109,-29328165.13324724,717625601.3514273,-684281571.8530862,242210415.3395684,-324100464.2088389,105707026.36004446,-139820199.64068002,-2183026.6932135355,2935166.4301170185,907816.7830261474,-1211131.273481572,9
10343,2020-03-11,-124159.5833986178,22360022.677881964,-12212277.97243862,299025334.0056944,-327354285.8830593,407812271.6598692,-344535905.34374124,46280758.32787941,-59676007.14073391,-1088121.119710236,1372911.5947818663,378246.9991698649,-488295.8111341103,9
10344,2020-03-12,1671197.469161387,11737024.13355004,-2749728.234045175,78618182.09366722,-130131854.57308336,209241386.58582956,-183225019.70867845,15486040.592754688,-16497931.949352708,-454558.9994184972,430408.725491354,126254.05918249003,-127494.36541914169,9
10345,2020-03-13,98149.06098902423,35442951.88408445,-16046630.27172912,343481624.8577347,-339675802.89863443,203079329.18711483,-268709700.2774928,44190221.662020266,-57944720.86673957,-1609994.884113295,2214150.2349481927,348089.63881923363,-461326.8419538672,9
10346,2020-03-16,-4768998.136463754,26446426.353972867,-4780227.323770701,116953532.77403912,-224732013.51454383,256102464.27493173,-151557037.12963724,11567225.947734725,-26374719.437167764,-442045.0131085048,782557.592001247,53435.41850701514,-108271.22678839276,9
10347,2020-03-17,-2903520.716370047,51751026.36074045,-32115909.67696159,494181270.3010177,-449096330.9636262,224833354.66866276,-378569213.1165057,27377174.303781472,-53287439.16290763,-1500795.105253748,2604207.436187752,116299.26847779672,-213632.12306157628,9
10348,2020-03-18,-1779537.703955414,48712305.15965064,-19368150.05504901,312840524.4543228,-439380651.4707706,220740466.15390703,-60603975.924845845,17951850.394803517,-28861631.526083745,-1020648.918842252,1481708.5330372108,51578.56661427504,-79314.98957585148,9
10349,2020-03-19,-3053998.009243223,42265506.16024889,-5369652.964804387,102545655.99809232,-353922942.87329155,200267524.3068127,-86036060.54814743,15002769.1330204,-22054046.630983096,-780471.2771366495,947742.3317020048,20500.164180318905,-27259.5634477638,9
10350,2020-03-20,542869.5944421075,254987742.6842131,-229295456.1136564,2006995434.535796,-1940742335.0311296,38093174.900248304,-70123249.00130516,94535453.17264594,-101746004.03415288,-5900000.0,5900000.0,4021611.817498697,-4168345.436421455,9
10351,2020-03-23,-2659771.9007926784,161237765.04929137,-161831482.0516731,1555638756.666699,-1515929737.1511734,468807914.21852696,-444303422.76451707,89536203.3746235,-95363383.16256589,-5794241.425103743,5767386.341994967,3464271.739752779,-3563990.309303252,9
10352,2020-03-24,-6861528.732280228,341941162.68677145,-356453866.3177602,2545707885.531968,-2436137062.718794,807292784.9185319,-870097130.3198539,88291361.32404445,-93973520.59565736,-6382347.626020502,6365597.347130338,3463750.9449607525,-3560219.2414950104,9
10353,2020-03-25,461028.12132087065,392171817.7562913,-395905454.5022517,2674185596.3851027,-2605918082.9182854,316970639.5300307,-285985368.94738173,83941562.0022732,-91147308.6324211,-6203945.692284877,6317966.517591943,3190297.262312148,-3335645.588624597,9
10354,2020-03-26,242317.90655176947,571884946.5561203,-575502859.2111562,3344140354.3493586,-3248875551.6758966,504343412.5924188,-531214107.9834358,70890692.68154047,-77296850.73428977,-5497939.776319755,5644847.381397132,2640398.842716024,-2770696.471094771,9
10355,2020-03-27,1398475.1545037015,479568598.7234868,-490274453.8427341,3078336958.015066,-2949940008.967792,249980190.4866739,-274625919.2417718,77654720.25877938,-84940908.52384642,-6161315.456752298,6339000.214498743,2792575.786260716,-2938555.6665593265,9
10356,2020-03-30,-1645251.6785400133,571180103.8679601,-593376347.7946308,3518731802.5205164,-3333650868.08582,306174702.45862454,-353013550.71716285,70246904.36692229,-75399676.20922226,-5712572.272425491,5772543.131863653,2192433.21257724,-2265566.248626615,9
10357,2020-03-31,-417413.8439400985,511689051.77545416,-537419660.2424837,3364308008.717519,-3177603795.1076136,173889216.83139697,-172395545.31018656,76212552.32026848,-81066461.45018354,-6258514.590924902,6303763.575585522,2257737.5581337195,-2319460.7664366774,9
10358,2020-04-01,3177067.688634638,371120515.2201467,-410235643.1736686,2917913284.7400618,-2663175371.07033,332930219.4464674,-384402332.3311672,88548823.49178553,-93536671.22842564,-7483479.502907446,7432921.587886741,2504460.5872346107,-2551943.393364531,9
10359,2020-04-02,435687.0725460941,415607223.5183927,-452838079.2586632,3098769017.6800227,-2849708282.6846075,245626611.4974812,-241398017.96386936,83518928.57357305,-88127368.71948901,-7184791.650665642,7083943.221698428,2235095.122048323,-2269648.3637663187,9
10360,2020-04-03,992014.751841433,359005379.847395,-406014379.3169386,2926026632.960399,-2627447120.689841,197218241.2482802,-235966860.0423088,87365493.29381202,-91810374.24279413,-7600179.599155348,7464548.798295872,2194716.3511617985,-2220654.3704244727,9
10361,2020-04-06,460619.6552124531,551780003.6605358,-606961508.1409837,3730114940.0565095,-3436784755.7953386,636650049.9375312,-622767597.2620274,69435608.21160772,-68968874.77934965,-6505380.917035541,5925194.753966224,1421765.7375876196,-1344668.8550931688,9
10362,2020-04-07,267245.4640400404,551879722.5058886,-605971755.162507,3780251779.769135,-3492789727.868582,155793493.75943336,-150747587.75860548,69763067.35984462,-68547582.97240488,-6557712.918807001,5897854.914142089,1300291.050309187,-1214009.7625157246,9
10363,2020-04-08,219980.42901268776,685469818.7455263,-740081120.3017993,4137088661.263145,-3866164930.380599,251278488.37503135,-234000918.02835625,52850815.36309566,-49479138.18728103,-5047333.407223634,4385191.72020953,893207.2286445075,-792673.1265005528,9
10364,2020-04-09,393533.2412076345,780388843.0956085,-820230938.2531632,4336583893.52002,-4099603627.2248936,158221384.23238647,-138653592.80247766,42308432.16541964,-38541538.25222064,-3995387.513927697,3494243.091602106,631447.5356599279,-549975.6918009653,9
10365,2020-04-13,-1965202.568911456,674136826.036561,-720813434.8895203,4302507935.3031845,-4046372316.2067785,93814122.63806692,-108100164.31285352,43223871.53178556,-34956388.13118385,-4161347.737756119,3271150.7196424417,325347.7122349201,-252681.53383336583,9
10366,2020-04-14,355657.2033841232,783766725.3415759,-844555335.1224799,4506331168.201277,-4271776038.5772014,127296175.8128657,-91248028.20920695,26978329.99614461,-18231597.630288675,-2713263.61934985,1967724.9708732425,155668.58785610044,-105117.71567728768,9
10367,2020-04-15,124446.5720109989,661691392.8128643,-726104124.3875461,4321914659.050051,-4047390709.148184,76217564.62044784,-112437816.53244996,39981639.98125888,-25097105.586455557,-4187148.9316537487,2639183.657181178,157129.35457829578,-97610.99266221654,9
10368,2020-04-16,-849756.9324682078,689836747.6726005,-746793396.6062558,4341138684.195417,-4091836049.6655817,86914939.80347264,-69999464.00493547,33476131.54531511,-19377891.66050312,-3548019.315064029,2050912.7819050471,66058.52640960264,-38280.69329903262,9
10369,2020-04-17,-1396048.4268686636,914411221.7273054,-979576430.1508716,832220746.6535966,-827196542.512497,143698001.4454924,-83005025.03379397,36687070.89764112,-37819735.46567348,-2700000.0,2675000.0,1705432.6974441349,-1717716.5825461042,9
10370,2020-04-20,-41087.52871737821,90656866.13059328,-86494101.52040274,760168461.7772663,-773201939.7374803,77759107.5008589,-62932017.43569483,38194263.88568042,-39317324.10203184,-2818584.7825605203,2786058.0860302346,1587329.0504288594,-1595587.886440728,9
10371,2020-04-21,465352.9752540243,69452564.68403186,-68306094.26108,648912904.1889654,-645974967.4640522,95669886.70022312,-108159654.2228577,37040828.78023229,-38312208.97288435,-2753239.524307214,2728361.8282452817,1483004.8435796313,-1496251.570973997,9
10372,2020-04-22,-130195.86246837072,77907026.99709035,-78808574.60113266,724701827.3141158,-708418309.3735995,64320666.48450133,-75748425.53557853,38621536.546029024,-39982347.4661417,-2887212.263273274,2864839.050621109,1486026.180395356,-1500980.5182092867,9
10373,2020-04-23,188614.366606584,77859895.49024463,-76773204.87602952,718411053.5262493,-711835599.7241635,62813452.68140469,-54905012.39462496,39118482.42180428,-40535918.50328622,-2933986.6998789483,2912903.3910019808,1442129.3212656942,-1457771.4203152123,9
10374,2020-04-24,-215356.2656546828,84427921.58361475,-84624527.92120929,776756697.6182348,-759112018.5614141,54520311.70577821,-64521596.27435824,40222324.37308266,-41652854.19047252,-3023647.1135479696,3004336.629968103,1417013.359503758,-1432541.2127516735,9
10375,2020-04-27,-150570.19755962794,92912438.74408482,-95630824.68986017,875113266.8248926,-842300189.505862,85195723.75454746,-97992912.60613616,43344310.42852607,-44942225.90525712,-3283794.577110167,3267064.984742091,1314063.1201975215,-1329882.4782364548,9
10376,2020-04-28,-5329.536831135731,85426626.21742015,-91909475.13340496,860496852.4416431,-804875202.6479493,67469611.44650453,-86519050.48778956,44007843.97140359,-45884696.64944913,-3344631.0347282398,3342069.898069286,1262066.344079174,-1283385.297879291,9
10377,2020-04-29,-136888.4939532334,94859601.7823022,-100576821.40260692,910811591.77905,-866198603.8257623,103413158.81436302,-93307014.7635901,44669925.70290898,-46114529.59832921,-3413853.8844041848,3377871.250447833,1208975.6985389472,-1217082.9112989986,9
10378,2020-04-30,370374.9555252305,80658010.20315433,-83912091.7894261,826617219.0850997,-787189067.1549133,97528422.92050084,-94436349.97590747,45417417.06094697,-47485594.29626122,-3495873.6817560047,3500234.980508786,1156593.5965055805,-1178464.6556249107,9
10379,2020-05-01,-283060.1254890168,65313658.28946547,-65319375.0724807,710091279.3192711,-692293397.8931975,115091410.91798136,-96992565.34261423,45366770.78320902,-47896681.17676444,-3489340.1720559555,3527037.660316405,1077793.4039368236,-1108746.0962032492,9
10380,2020-05-04,251595.85531925445,59571652.71773538,-60340059.27691516,714418530.2149208,-688515502.8762994,61411849.63563952,-68502709.91670324,49708571.649005145,-52578807.63132584,-3840497.92013201,3867007.973943328,930082.7719024144,-955808.1646771106,9
10381,2020-05-05,344918.85086283355,68308984.82980442,-67869670.52902104,787803855.2005146,-767572562.4949312,88170177.67666733,-83361245.05272964,52112188.59310136,-54613731.94255763,-4043238.3206583103,4011233.70299188,888349.7857009873,-901837.0126344132,9
10382,2020-05-06,104504.44545514282,65721730.3819308,-64599101.87971139,760689300.3397381,-745511686.0891521,84767509.10941544,-80292640.41039912,52117411.68938217,-54131172.86860296,-4034904.359558325,3970648.216594685,798667.6133988051,-804005.5913279193,9
10383,2020-05-07,105276.16869742496,69250059.71920419,-67327751.66707933,805414076.6978515,-786277899.6635677,86808727.38686822,-91461693.55177386,53381559.189744525,-57124454.467594855,-4130333.8538351534,4194531.391941875,726699.7393474219,-754465.802125626,9
10384,2020-05-08,149578.75158164924,80334000.8819215,-78017581.29024266,915429550.8062488,-884509791.77421,109107487.1131172,-121135601.89884432,55797469.11386719,-60451299.35847784,-4319304.883666396,4452986.409806402,664622.0312268258,-699146.7723583538,9
10385,2020-05-11,597641.0177632184,81950328.63483036,-72602678.68973018,950457132.9843148,-935827401.4471374,140390910.73854977,-130534472.57934684,60999973.18892131,-67935032.47317377,-4705880.078784419,5026088.707127448,414465.39961906895,-450151.7659852869,9
10386,2020-05-12,133522.81242305425,60854252.103695884,-51966313.96120221,776453545.0966979,-784581410.4645381,174726714.9275811,-151375883.40753412,63492168.33809824,-70114276.88151442,-4918260.927836724,5115765.223807342,324258.0592492172,-346060.2132479979,9
10387,2020-05-13,2676.180657469027,47516297.02490279,-39218760.6140798,653511848.6975585,-680612623.933652,145040289.1530197,-125474301.3724382,62068387.95425834,-69337147.0648689,-4787121.449888964,5017886.455292189,210848.58308349864,-227265.9807078743,9
10388,2020-05-14,-282061.08744216216,46047403.90101009,-40916640.48423446,697364213.813376,-697150052.935909,86603744.6062293,-111033968.81318416,69584400.64962359,-74289957.14471845,-5442381.102953494,5473740.960569513,119037.62912271988,-123077.22698035608,9
10389,2020-05-15,787058.091103299,159325986.78571963,-148140121.88634038,761904054.8201375,-770531041.4868511,250699237.30516127,-193385807.8440767,31043329.041651387,-30105901.19713112,-2200000.0,2200000.0,1763305.3312628302,-1741953.4810150908,9
10390,2020-05-18,-62481.82633565487,125059226.49448591,-125180196.54056405,856684910.071986,-868239421.025186,94792964.33294462,-91809664.37217978,31967201.403665405,-31038734.74814912,-2301575.3906036424,2300991.582199269,1673325.5064478535,-1653242.839006698,9
10391,2020-05-19,112119.73676704394,114285849.08483297,-114667238.40594871,812956978.219487,-822803550.3446397,46340160.5755304,-47675560.39177299,32391643.46000989,-31383158.672816493,-2338233.585462448,2333463.7442553244,1644864.3219125771,-1621914.443092253,9
10392,2020-05-20,-330060.8824093549,121931261.4843775,-122408618.91408788,848867267.1047201,-862900432.8989172,50051551.70750196,-46099050.812272325,32610242.847960506,-31440025.59222915,-2358698.137982739,2345700.682312763,1604353.836661318,-1575113.0384445982,9
10393,2020-05-21,-202229.3661299421,114691736.03406784,-116744881.52187525,823738398.7511795,-833338933.7508428,39520943.67115039,-42580015.77371711,33036907.11845527,-31683329.20830194,-2392807.070151216,2369682.721299336,1572359.168767104,-1536404.4600271666,9
10394,2020-05-22,5942.173742842628,117506890.4592396,-118163646.6469135,840762780.088639,-856156553.1332603,32504079.14971045,-28101288.23114303,33625410.75442378,-32356408.559950724,-2419685.211724047,2402519.8813655246,1539979.0837096735,-1509390.0117937317,9
10395,2020-05-26,-260924.67339871067,122846909.3890092,-123001378.33665916,880540026.2263653,-901563727.9126892,78803360.35255976,-73936643.62427996,35165694.00836902,-33529360.93634029,-2517320.8903869847,2484651.725630545,1376559.3640055875,-1339278.599264109,9
10396,2020-05-27,411194.205711718,140017303.3493433,-140419179.31906617,963071966.2828068,-977956441.393925,74139352.48172736,-79619977.82914829,34545810.3108288,-33362173.857922897,-2478990.0795604475,2463323.15516364,1297400.1796681904,-1274667.388474243,9
10397,2020-05-28,555640.7101053394,142298712.50402832,-141212592.68440962,985868053.5949446,-1010139751.3524544,58977439.53099783,-50522571.96384231,35182174.22981534,-34259107.22942791,-2503967.615946217,2493728.8771080743,1258907.914814401,-1243052.7647978922,9
10398,2020-05-29,466317.652172016,151370078.82170045,-146764602.7393213,1031301116.6076782,-1067884175.8851076,59695946.95861399,-50437624.049282685,34911099.91501263,-34803165.5593381,-2501156.210923164,2518719.0245940965,1197203.092969729,-1201911.1031184697,9
10399,2020-06-01,268205.6748203984,143457028.6613518,-143732333.18259984,1055273771.1039956,-1066878356.6701498,35223399.309389524,-55052886.74221735,37227587.09383373,-36915499.41622798,-2593710.734523193,2602918.32610762,1077988.817808123,-1077999.4683733743,9
10400,2020-06-02,246930.2372113487,149363281.2905957,-147725711.04580906,1079525906.6756103,-1097558026.003735,48291624.82500964,-43530035.591862425,37273579.841603726,-36908598.6098299,-2578764.5358192106,2581875.048900735,1015627.3056895284,-1013766.9835773486,9
10401,2020-06-03,-27229.226257467293,156039234.82975438,-153935062.12278742,1095687320.0333383,-1118253349.619842,64093013.93293369,-60052935.36299258,36368162.508231245,-36106946.83024354,-2461817.236620658,2467361.30148434,922147.028924254,-922216.4173136782,9
10402,2020-06-04,224298.96925284332,150080110.15127677,-143958532.75668558,1060540166.42508,-1096850493.6147468,56874900.35105879,-46923708.4662671,37132810.88301784,-37517470.45774513,-2507817.836545533,2538586.8817858025,881926.4279184624,-893771.0810592504,9
10403,2020-06-05,168116.41633073494,169042178.58000612,-161181820.0960513,1118699176.322845,-1165919145.5419853,70295288.16356307,-60956310.80712241,35270652.73036322,-35798389.62295947,-2371833.532314073,2391119.0448612086,780211.4129119838,-790625.9663506752,9
10404,2020-06-08,312949.82992983016,178912384.75831017,-167672923.6412831,1188801611.921517,-1242484094.6439846,72810559.59222993,-69414198.89204492,34742821.55605216,-37109865.20274186,-2237150.7925062105,2330449.2887565093,591258.3122819308,-624587.1116203505,9
10405,2020-06-09,452129.3687454566,156997815.5130313,-154809679.67403555,1168817043.958333,-1195155082.020204,41319720.28688892,-59160710.30070864,38800859.964419246,-39186214.34334722,-2476175.3488153853,2435648.812593568,597369.0007984475,-596660.4679125345,9
10406,2020-06-10,456393.1082114309,145934447.4670563,-145702015.07250088,1173140039.4848528,-1193595331.9878747,51491080.6352512,-54961729.64144892,40784329.37998232,-40605154.29431471,-2566244.138446784,2463675.632982723,561102.5350826499,-549590.4793411777,9
10407,2020-06-11,1495773.4347210592,87266397.18146262,-87488764.98356614,928388920.8007016,-914373029.6812688,185539750.17849296,-218060360.16956735,52083225.85466218,-52223531.39936331,-3141890.325182383,3083503.312857641,623216.3448865826,-619449.1628099269,9
