Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-12-28,-190594.29573309608,242085651.2961784,-244110960.3853885,4529684310.820375,-4559683723.664291,577765486.0845894,-592339737.0799222,-7121675.795732236,7104259.129082739,8586233.459292699,-8664899.6376805
2016-12-29,-330290.2579855931,248200326.68541104,-251664692.30769414,4681491061.26399,-4730567000.188015,590507202.3565922,-604674223.619081,-7192671.683701127,7168069.962580275,8339817.9780792575,-8407169.687788196
2016-12-30,436793.0627952896,227069302.33897763,-231056386.88520056,4444569283.102514,-4503248543.323446,595518077.3661035,-609598416.1690581,-7229727.6489587445,7184721.200343026,8013548.709126828,-8061817.657374386
2017-01-03,3750961.893965275,241465207.26732254,-242000507.87324345,4853895347.718914,-4871740061.724218,646943715.7926852,-659427037.8332084,-7897878.076656012,7828332.016621374,7057677.297660263,-7092128.449363971
2017-01-04,351201.28236210893,310229653.4845807,-309349475.1494206,5691874983.993813,-5707583114.214958,635424119.3996537,-643114158.4815868,-7821405.856890116,7757783.320698809,6537228.8431973085,-6562173.895959655
2017-01-05,1022343.8239274966,277508998.4832387,-280295903.09668624,5328379766.789912,-5354429136.916058,639456960.3647952,-653534761.0178986,-7916352.511744299,7850098.734196357,6183264.273893626,-6243275.469878875
2017-01-06,1262086.9391422428,276639606.3007722,-275321895.0563218,5400010819.628362,-5400122399.312448,640716098.9151654,-660871862.6637623,-8006316.007880067,7934948.397326287,5808021.330774261,-5891427.12163598
2017-01-09,-182730.16413742886,228762294.71978605,-225036697.7855782,4937130112.81892,-4833652157.611156,705053866.6933801,-718278760.0860665,-8648654.015311707,8511207.18103865,4977618.583486286,-4998077.330833479
2017-01-10,-899758.481155335,248495838.3360488,-246321542.26194382,5221612037.419094,-5135279791.1515045,713892170.5948408,-724933482.575681,-8830472.905328594,8664154.05882271,4605277.414339986,-4603438.648026229
2017-01-11,-1141329.3331794841,263455562.73116553,-259398397.213929,5516244220.833672,-5411551441.465553,725005744.2954819,-737126807.5954602,-8796459.464650735,8580080.324722849,4163460.825057933,-4154030.5245661577
2017-01-12,-1471306.4721064803,238999243.57875177,-235396535.35358733,5197129280.56282,-5120172136.342646,740336365.4475901,-766346784.1445179,-8966609.641077802,8827656.504104272,3776192.2902968577,-3816930.0797631145
2017-01-13,-383004.1783807241,264732757.00409922,-260903420.88540575,5595673372.184172,-5511716880.6903515,743093545.1733389,-768571165.2888324,-8952852.687957617,8703437.761139007,3306389.4963007355,-3323513.5025462164
2017-01-17,1813782.4945513378,211538028.34570712,-211646019.63132626,5068630700.386843,-5100914598.68392,857571388.7477442,-893048526.6783962,-10356266.201612834,10025212.772123728,1636215.3884341228,-1642593.646637363
2017-01-18,177884.4357562437,223934860.84829628,-225570168.95354962,5487692542.704836,-5509443813.210707,884156998.4617229,-894065239.4448776,-10755048.313493034,9939264.660404451,1126401.2279531888,-1091563.3722101632
2017-01-19,1804968.6335463235,198640538.9462416,-190039231.9813496,4893831867.878844,-4980798764.929369,871888205.5837898,-994093775.037049,-10598499.623545129,10902193.875213694,556547.3900170244,-601959.0763330855
2017-01-20,946456.5078530797,461124324.22144055,-451152372.03599143,4309169199.758183,-4334641886.405379,521645836.31336963,-530619093.15122414,-6250000.0,6250000.0,9238600.441156382,-9294693.918481564
2017-01-23,792351.1149089333,220616865.33664447,-221862317.60010463,4179941348.0592375,-4222888737.9115696,546069137.9574033,-555809833.2700319,-6493066.066191599,6494277.006592045,8595659.266045192,-8647674.977335483
2017-01-24,1108374.6285449376,280022410.52079695,-282033286.5531427,4829343859.672463,-4899305763.978058,537619414.3758094,-549891916.1539073,-6474058.807654842,6492957.9951835815,8174647.068071043,-8252558.4666877985
2017-01-25,85042.20813672646,326855734.459216,-325120422.84978616,5298476956.007605,-5292304363.135707,517072580.48168343,-528395911.02756,-6329046.685918853,6330526.165135631,7595912.078287693,-7656304.015741987
2017-01-26,-125838.77033752715,304722864.43470395,-306977907.8392776,5118353784.514147,-5142410064.675558,523529570.1572126,-538374226.7918265,-6389056.9670226,6350627.782140386,7337909.328934153,-7391372.502877847
2017-01-27,-695445.0244501475,289356735.5665255,-289940944.37293327,4997673382.132261,-4960434160.453924,531214873.78348553,-541083266.8823278,-6426169.177514199,6318410.1922765095,7077183.608033759,-7061893.525159167
