Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-10-10,1024170.73360439,304430746.3217719,-323337999.58876014,6242714568.630773,-5916589476.061477,743825320.2367195,-700956196.0882593,5856983.366921788,-5880704.521516472,4199933.055044776,-4075218.4067665
2016-10-11,3716778.698104961,211590621.7399546,-240266542.34653196,4950660535.234957,-4895951864.125205,812160997.9811921,-726337666.4348364,6489560.989655174,-6308429.486816557,4200238.321181954,-3901980.1831848463
2016-10-12,676162.5563308531,217662486.9651275,-253420097.86125398,5192551423.699583,-5250599411.06074,833419948.0049601,-761342427.2916121,6738998.929367472,-6593864.484413503,3909218.800493263,-3691125.885348784
2016-10-13,-72579.28412349729,184937384.97120762,-232481816.5622229,4780526994.15808,-4936497361.423889,878334025.9252228,-791974046.8915,7175502.5511735175,-6887088.57303395,3691935.756324294,-3431718.6963642268
2016-10-14,603403.6650787801,185945923.6125783,-223302062.5013957,4815825601.001683,-4871270525.255333,838386756.5737559,-808765573.3958898,7003493.843650448,-7008605.576402574,3120440.6164138233,-3063367.0850199657
2016-10-17,-687090.8977693212,165702955.4134332,-202880360.6333431,4609431511.094017,-4629922829.76878,874901250.503845,-838004877.6950617,7238463.191193887,-7222858.950934073,1853771.83440923,-1806919.7061211825
2016-10-18,-148036.22106611996,189199605.42230165,-217511591.71076322,5101002177.572145,-4855089535.470026,891896517.9597223,-856776610.8506193,7491159.286561,-7563106.528176729,1431104.2223774763,-1408725.652919097
2016-10-19,998486.9996478511,203707117.63238186,-244403270.35759223,5301035042.037453,-5076785239.630915,913960561.0981069,-815160051.9851472,7678559.204860145,-7303030.276453631,981611.8933223174,-891716.6921134136
2016-10-20,3304501.2615153566,186242039.15165254,-240181987.4246102,4948018297.385761,-4909744823.106083,932756004.0715181,-758771354.7084266,7881784.833202855,-6609052.979539121,499456.80389328155,-409920.59942878026
2016-10-21,-1202137.9257415012,427292723.16418666,-490903891.47797155,5154198310.042398,-5129880729.83996,758425029.0907011,-730377230.2434078,6250000.0,-6250000.0,11102516.620350499,-11049529.469614565
2016-10-24,-72607.17980846492,259028556.94545668,-260777939.32259312,5593323970.84394,-5581710907.609663,790147562.1474817,-762550111.2681348,6474617.119504247,-6460080.526089723,10298542.10424275,-10244970.101938903
2016-10-25,-951536.48502996,223272937.5263349,-229362803.81918567,5013961763.493276,-5065719639.504188,776649690.3760501,-747491068.4602262,6407839.30158883,-6326364.563961122,9747728.994663674,-9636442.618349379
2016-10-26,-4571033.292057789,220423695.8838361,-222289952.51180977,4823630310.191455,-4806440766.239349,745094350.541448,-722746866.6410508,6190358.602086847,-6093986.0066602845,9020908.091237608,-8911199.131348219
2016-10-27,2196773.6250159154,193904802.82652077,-208305576.93259564,4302800605.752441,-4438720907.637881,707271998.9670572,-696088557.3997071,5918962.262831077,-5827002.918945255,8216274.271802402,-8163542.959116459
2016-10-28,-2059062.433589368,195583620.30099916,-222359159.23299128,4320121409.567621,-4533735815.270468,711264691.2589297,-671847443.7197087,5955973.4359382205,-5706441.308940953,7900268.925650323,-7586080.847993351
2016-10-31,-1902356.6405881613,210369703.26335216,-230414770.86236894,4670495534.461542,-4762978452.184786,738280026.6829209,-689530668.3529367,6122712.1660333555,-5822807.213713843,7008046.861170516,-6664464.774499482
2016-11-01,-2250621.822780594,173177551.1363281,-192278557.35718578,3971280762.6763577,-4162531378.6986647,702946049.0891002,-664861738.2739546,5781490.693030959,-5582060.971326469,6263649.138298172,-6046940.799172895
2016-11-02,-1533461.662082867,149554406.4265864,-162325837.46551865,3553926138.0478697,-3666227695.7457447,679290196.635301,-634004970.0109024,5613563.37066236,-5320212.795747386,5712409.73129932,-5439640.533542896
